"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
25, 8.306558728000000e-01, -3.755412399000000e-01, 2.089250061153112e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.326755235744462e+00
26, 8.187119961000000e-01, -3.857539593000000e-01, 2.089073302523128e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.326372905429468e+00
27, 8.064535260000000e-01, -3.955772220000000e-01, 2.088890492201694e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.325976511427180e+00
28, 7.938926220000000e-01, -4.050014316000000e-01, 2.088701913425193e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.325566604572396e+00
29, 7.810416818000000e-01, -4.140179752000000e-01, 2.088507810779032e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.325143681587889e+00
30, 7.679134010999999e-01, -4.226189255000000e-01, 2.088308714903484e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.324708860747736e+00
31, 7.545207143000000e-01, -4.307970404000000e-01, 2.088105237337788e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.324263459331750e+00
32, 7.408769131000000e-01, -4.385458826000000e-01, 2.087898278675342e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.323809426549701e+00
33, 7.269952297000000e-01, -4.458593427000000e-01, 2.087688852297887e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.323348979814178e+00
34, 7.128896713000000e-01, -4.527314900000000e-01, 2.087478053804300e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.322884543774251e+00
35, 6.985738873000000e-01, -4.591571092000000e-01, 2.087267275554660e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.322419192712976e+00
36, 6.840623021000000e-01, -4.651308655000000e-01, 2.087058102667275e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321956436888950e+00
37, 6.693689823000000e-01, -4.706479310000000e-01, 2.086852311440327e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321500216642447e+00
38, 6.545084715000000e-01, -4.757033884000000e-01, 2.086651741985822e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321054638080285e+00
39, 6.394956112000000e-01, -4.802926480000000e-01, 2.086458118934732e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.320623601691233e+00
40, 6.243448853000000e-01, -4.844113587000000e-01, 2.086273652981381e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.320212044413585e+00
41, 6.090716124000000e-01, -4.880555569000000e-01, 2.086100677417084e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319825183673037e+00
42, 5.936905742000000e-01, -4.912214576000000e-01, 2.085941650796724e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319468517301192e+00
43, 5.782172084000000e-01, -4.939058422000000e-01, 2.085799618947518e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319148778752565e+00
44, 5.626665950000000e-01, -4.961056112000000e-01, 2.085677381301622e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318872206141230e+00
45, 5.470541716000000e-01, -4.978182613000000e-01, 2.085577707650400e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318644984830884e+00
46, 5.313953161000000e-01, -4.990418552000000e-01, 2.085503699624950e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318473986464327e+00
47, 5.157054067000000e-01, -4.997747837000000e-01, 2.085458039323798e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318365209575983e+00
48, 5.000000000000000e-01, -5.000160335000000e-01, 2.085443432074675e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318324692858481e+00
49, 4.842945933000000e-01, -4.997651278000000e-01, 2.085461980535265e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318357218590609e+00
50, 4.686047137000000e-01, -4.990220367000000e-01, 2.085516298123409e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318468615393554e+00
51, 4.529457986000000e-01, -4.977872371000000e-01, 2.085609310732530e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318665339381127e+00
52, 4.373334050000000e-01, -4.960618316000000e-01, 2.085743625704357e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318953158404018e+00
53, 4.217827916000000e-01, -4.938473402000000e-01, 2.085921673609416e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319337432257538e+00
54, 4.063093066000000e-01, -4.911457895000000e-01, 2.086144735565921e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319821097968992e+00
55, 3.909283876000000e-01, -4.879598915000000e-01, 2.086414243320455e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.320407357609191e+00
56, 3.756551147000000e-01, -4.842926263000000e-01, 2.086731331365088e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321098750016447e+00
57, 3.605043888000000e-01, -4.801476001000000e-01, 2.087097291058182e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321898103487183e+00
58, 3.454914987000000e-01, -4.755287467000000e-01, 2.087512869815178e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.322807091157501e+00
59, 3.306309879000000e-01, -4.704406856000000e-01, 2.087978854821928e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.323827419966855e+00
60, 3.159376979000000e-01, -4.648883640000000e-01, 2.088495084403026e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.324958751769294e+00
61, 3.014261127000000e-01, -4.588774144000000e-01, 2.089060771073381e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.326199367562295e+00
62, 2.871103883000000e-01, -4.524135589000000e-01, 2.089675021740053e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.327547266097654e+00
63, 2.730047107000000e-01, -4.455033242000000e-01, 2.090336321523305e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.328999131134544e+00
64, 2.591232061000000e-01, -4.381533264000000e-01, 2.091043510435711e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.330552357530837e+00
65, 2.454793006000000e-01, -4.303710162000000e-01, 2.091794601310388e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.332202556400138e+00
66, 2.320865989000000e-01, -4.221639930000000e-01, 2.092586989471935e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.333943990003930e+00
67, 2.189583033000000e-01, -4.135403036000000e-01, 2.093418044392653e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.335770837834738e+00
