0.000000000000000000e+00,5.002501250625311924e-01,1.000500250125062385e+00,1.500750375187593466e+00,2.001000500250124770e+00,2.501250625312656073e+00,3.001500750375186932e+00,3.501750875437718236e+00,4.002001000500249539e+00,4.502251125562780842e+00,5.002501250625312146e+00,5.502751375687843449e+00,6.003001500750373864e+00,6.503251625812905168e+00,7.003501750875436471e+00,7.503751875937967775e+00,8.004002001000499078e+00,8.504252126063029493e+00,9.004502251125561685e+00,9.504752376188092100e+00,1.000500250125062429e+01,1.050525262631315471e+01,1.100550275137568690e+01,1.150575287643821731e+01,1.200600300150074773e+01,1.250625312656327992e+01,1.300650325162581034e+01,1.350675337668834253e+01,1.400700350175087294e+01,1.450725362681340513e+01,1.500750375187593555e+01,1.550775387693846774e+01,1.600800400200099816e+01,1.650825412706353035e+01,1.700850425212605899e+01,1.750875437718859118e+01,1.800900450225112337e+01,1.850925462731365556e+01,1.900950475237618420e+01,1.950975487743871639e+01,2.001000500250124858e+01,2.051025512756377722e+01,2.101050525262630941e+01,2.151075537768884161e+01,2.201100550275137380e+01,2.251125562781390244e+01,2.301150575287643463e+01,2.351175587793896682e+01,2.401200600300149546e+01,2.451225612806402765e+01,2.501250625312655984e+01,2.551275637818909203e+01,2.601300650325162067e+01,2.651325662831415286e+01,2.701350675337668505e+01,2.751375687843921725e+01,2.801400700350174588e+01,2.851425712856427808e+01,2.901450725362681027e+01,2.951475737868933891e+01,3.001500750375187110e+01,3.051525762881440329e+01,3.101550775387693548e+01,3.151575787893946412e+01,3.201600800400199631e+01,3.251625812906452495e+01,3.301650825412706070e+01,3.351675837918958933e+01,3.401700850425211797e+01,3.451725862931465372e+01,3.501750875437718236e+01,3.551775887943971810e+01,3.601800900450224674e+01,3.651825912956477538e+01,3.701850925462731112e+01,3.751875937968983976e+01,3.801900950475236840e+01,3.851925962981490414e+01,3.901950975487743278e+01,3.951975987993996142e+01,4.002001000500249717e+01,4.052026013006502581e+01,4.102051025512755444e+01,4.152076038019009019e+01,4.202101050525261883e+01,4.252126063031515457e+01,4.302151075537768321e+01,4.352176088044021185e+01,4.402201100550274759e+01,4.452226113056527623e+01,4.502251125562780487e+01,4.552276138069034062e+01,4.602301150575286925e+01,4.652326163081539789e+01,4.702351175587793364e+01,4.752376188094046228e+01,4.802401200600299092e+01,4.852426213106552666e+01,4.902451225612805530e+01,4.952476238119059104e+01,5.002501250625311968e+01,5.052526263131564832e+01,5.102551275637818406e+01,5.152576288144071270e+01,5.202601300650324134e+01,5.252626313156577709e+01,5.302651325662830573e+01,5.352676338169083436e+01,5.402701350675337011e+01,5.452726363181589875e+01,5.502751375687843449e+01,5.552776388194096313e+01,5.602801400700349177e+01,5.652826413206602751e+01,5.702851425712855615e+01,5.752876438219108479e+01,5.802901450725362054e+01,5.852926463231614918e+01,5.902951475737867781e+01,5.952976488244121356e+01,6.003001500750374220e+01,6.053026513256627084e+01,6.103051525762880658e+01,6.153076538269133522e+01,6.203101550775387096e+01,6.253126563281639960e+01,6.303151575787892824e+01,6.353176588294146399e+01,6.403201600800399262e+01,6.453226613306652837e+01,6.503251625812904990e+01,6.553276638319158565e+01,6.603301650825412139e+01,6.653326663331664292e+01,6.703351675837917867e+01,6.753376688344171441e+01,6.803401700850423595e+01,6.853426713356677169e+01,6.903451725862930743e+01,6.953476738369182897e+01,7.003501750875436471e+01,7.053526763381690046e+01,7.103551775887943620e+01,7.153576788394195773e+01,7.203601800900449348e+01,7.253626813406702922e+01,7.303651825912955076e+01,7.353676838419208650e+01,7.403701850925462224e+01,7.453726863431714378e+01,7.503751875937967952e+01,7.553776888444221527e+01,7.603801900950473680e+01,7.653826913456727254e+01,7.703851925962980829e+01,7.753876938469232982e+01,7.803901950975486557e+01,7.853926963481740131e+01,7.903951975987992284e+01,7.953976988494245859e+01,8.004002001000499433e+01,8.054027013506751587e+01,8.104052026013005161e+01,8.154077038519258736e+01,8.204102051025510889e+01,8.254127063531764463e+01,8.304152076038018038e+01,8.354177088544271612e+01,8.404202101050523765e+01,8.454227113556777340e+01,8.504252126063030914e+01,8.554277138569283068e+01,8.604302151075536642e+01,8.654327163581790217e+01,8.704352176088042370e+01,8.754377188594295944e+01,8.804402201100549519e+01,8.854427213606801672e+01,8.904452226113055247e+01,8.954477238619308821e+01,9.004502251125560974e+01,9.054527263631814549e+01,9.104552276138068123e+01,9.154577288644320276e+01,9.204602301150573851e+01,9.254627313656827425e+01,9.304652326163079579e+01,9.354677338669333153e+01,9.404702351175586728e+01,9.454727363681838881e+01,9.504752376188092455e+01,9.554777388694346030e+01,9.604802401200598183e+01,9.654827413706851758e+01,9.704852426213105332e+01,9.754877438719358906e+01,9.804902451225611060e+01,9.854927463731864634e+01,9.904952476238118209e+01,9.954977488744370362e+01,1.000500250125062394e+02,1.005502751375687751e+02,1.010505252626312966e+02,1.015507753876938324e+02,1.020510255127563681e+02,1.025512756378188897e+02,1.030515257628814254e+02,1.035517758879439612e+02,1.040520260130064827e+02,1.045522761380690184e+02,1.050525262631315542e+02,1.055527763881940757e+02,1.060530265132566115e+02,1.065532766383191472e+02,1.070535267633816687e+02,1.075537768884442045e+02,1.080540270135067402e+02,1.085542771385692618e+02,1.090545272636317975e+02,1.095547773886943332e+02,1.100550275137568690e+02,1.105552776388193905e+02,1.110555277638819263e+02,1.115557778889444620e+02,1.120560280140069835e+02,1.125562781390695193e+02,1.130565282641320550e+02,1.135567783891945766e+02,1.140570285142571123e+02,1.145572786393196481e+02,1.150575287643821696e+02,1.155577788894447053e+02,1.160580290145072411e+02,1.165582791395697626e+02,1.170585292646322984e+02,1.175587793896948341e+02,1.180590295147573556e+02,1.185592796398198914e+02,1.190595297648824271e+02,1.195597798899449486e+02,1.200600300150074844e+02,1.205602801400700201e+02,1.210605302651325417e+02,1.215607803901950774e+02,1.220610305152576132e+02,1.225612806403201489e+02,1.230615307653826704e+02,1.235617808904452062e+02,1.240620310155077419e+02,1.245622811405702635e+02,1.250625312656327992e+02,1.255627813906953349e+02,1.260630315157578565e+02,1.265632816408203922e+02,1.270635317658829280e+02,1.275637818909454495e+02,1.280640320160079852e+02,1.285642821410705210e+02,1.290645322661330567e+02,1.295647823911955925e+02,1.300650325162580998e+02,1.305652826413206355e+02,1.310655327663831713e+02,1.315657828914457070e+02,1.320660330165082428e+02,1.325662831415707785e+02,1.330665332666332858e+02,1.335667833916958216e+02,1.340670335167583573e+02,1.345672836418208931e+02,1.350675337668834288e+02,1.355677838919459646e+02,1.360680340170084719e+02,1.365682841420710076e+02,1.370685342671335434e+02,1.375687843921960791e+02,1.380690345172586149e+02,1.385692846423211506e+02,1.390695347673836579e+02,1.395697848924461937e+02,1.400700350175087294e+02,1.405702851425712652e+02,1.410705352676338009e+02,1.415707853926963367e+02,1.420710355177588724e+02,1.425712856428213797e+02,1.430715357678839155e+02,1.435717858929464512e+02,1.440720360180089870e+02,1.445722861430715227e+02,1.450725362681340584e+02,1.455727863931965658e+02,1.460730365182591015e+02,1.465732866433216373e+02,1.470735367683841730e+02,1.475737868934467087e+02,1.480740370185092445e+02,1.485742871435717518e+02,1.490745372686342876e+02,1.495747873936968233e+02,1.500750375187593590e+02,1.505752876438218948e+02,1.510755377688844305e+02,1.515757878939469379e+02,1.520760380190094736e+02,1.525762881440720093e+02,1.530765382691345451e+02,1.535767883941970808e+02,1.540770385192596166e+02,1.545772886443221523e+02,1.550775387693846596e+02,1.555777888944471954e+02,1.560780390195097311e+02,1.565782891445722669e+02,1.570785392696348026e+02,1.575787893946973384e+02,1.580790395197598457e+02,1.585792896448223814e+02,1.590795397698849172e+02,1.595797898949474529e+02,1.600800400200099887e+02,1.605802901450725244e+02,1.610805402701350317e+02,1.615807903951975675e+02,1.620810405202601032e+02,1.625812906453226390e+02,1.630815407703851747e+02,1.635817908954477105e+02,1.640820410205102178e+02,1.645822911455727535e+02,1.650825412706352893e+02,1.655827913956978250e+02,1.660830415207603608e+02,1.665832916458228965e+02,1.670835417708854322e+02,1.675837918959479396e+02,1.680840420210104753e+02,1.685842921460730111e+02,1.690845422711355468e+02,1.695847923961980825e+02,1.700850425212606183e+02,1.705852926463231256e+02,1.710855427713856614e+02,1.715857928964481971e+02,1.720860430215107328e+02,1.725862931465732686e+02,1.730865432716358043e+02,1.735867933966983117e+02,1.740870435217608474e+02,1.745872936468233831e+02,1.750875437718859189e+02,1.755877938969484546e+02,1.760880440220109904e+02,1.765882941470734977e+02,1.770885442721360334e+02,1.775887943971985692e+02,1.780890445222611049e+02,1.785892946473236407e+02,1.790895447723861764e+02,1.795897948974487122e+02,1.800900450225112195e+02,1.805902951475737552e+02,1.810905452726362910e+02,1.815907953976988267e+02,1.820910455227613625e+02,1.825912956478238982e+02,1.830915457728864055e+02,1.835917958979489413e+02,1.840920460230114770e+02,1.845922961480740128e+02,1.850925462731365485e+02,1.855927963981990843e+02,1.860930465232615916e+02,1.865932966483241273e+02,1.870935467733866631e+02,1.875937968984491988e+02,1.880940470235117346e+02,1.885942971485742703e+02,1.890945472736367776e+02,1.895947973986993134e+02,1.900950475237618491e+02,1.905952976488243849e+02,1.910955477738869206e+02,1.915957978989494563e+02,1.920960480240119637e+02,1.925962981490744994e+02,1.930965482741370352e+02,1.935967983991995709e+02,1.940970485242621066e+02,1.945972986493246424e+02,1.950975487743871781e+02,1.955977988994496855e+02,1.960980490245122212e+02,1.965982991495747569e+02,1.970985492746372927e+02,1.975987993996998284e+02,1.980990495247623642e+02,1.985992996498248715e+02,1.990995497748874072e+02,1.995997998999499430e+02,2.001000500250124787e+02,2.006003001500750145e+02,2.011005502751375502e+02,2.016008004002000575e+02,2.021010505252625933e+02,2.026013006503251290e+02,2.031015507753876648e+02,2.036018009004502005e+02,2.041020510255127363e+02,2.046023011505752436e+02,2.051025512756377793e+02,2.056028014007003151e+02,2.061030515257628508e+02,2.066033016508253866e+02,2.071035517758879223e+02,2.076038019009504580e+02,2.081040520260129654e+02,2.086043021510755011e+02,2.091045522761380369e+02,2.096048024012005726e+02,2.101050525262631083e+02,2.106053026513256441e+02,2.111055527763881514e+02,2.116058029014506872e+02,2.121060530265132229e+02,2.126063031515757586e+02,2.131065532766382944e+02,2.136068034017008301e+02,2.141070535267633375e+02,2.146073036518258732e+02,2.151075537768884089e+02,2.156078039019509447e+02,2.161080540270134804e+02,2.166083041520760162e+02,2.171085542771385235e+02,2.176088044022010592e+02,2.181090545272635950e+02,2.186093046523261307e+02,2.191095547773886665e+02,2.196098049024512022e+02,2.201100550275137380e+02,2.206103051525762453e+02,2.211105552776387810e+02,2.216108054027013168e+02,2.221110555277638525e+02,2.226113056528263883e+02,2.231115557778889240e+02,2.236118059029514313e+02,2.241120560280139671e+02,2.246123061530765028e+02,2.251125562781390386e+02,2.256128064032015743e+02,2.261130565282641101e+02,2.266133066533266174e+02,2.271135567783891531e+02,2.276138069034516889e+02,2.281140570285142246e+02,2.286143071535767604e+02,2.291145572786392961e+02,2.296148074037018034e+02,2.301150575287643392e+02,2.306153076538268749e+02,2.311155577788894107e+02,2.316158079039519464e+02,2.321160580290144821e+02,2.326163081540770179e+02,2.331165582791395252e+02,2.336168084042020610e+02,2.341170585292645967e+02,2.346173086543271324e+02,2.351175587793896682e+02,2.356178089044522039e+02,2.361180590295147113e+02,2.366183091545772470e+02,2.371185592796397827e+02,2.376188094047023185e+02,2.381190595297648542e+02,2.386193096548273900e+02,2.391195597798898973e+02,2.396198099049524330e+02,2.401200600300149688e+02,2.406203101550775045e+02,2.411205602801400403e+02,2.416208104052025760e+02,2.421210605302650833e+02,2.426213106553276191e+02,2.431215607803901548e+02,2.436218109054526906e+02,2.441220610305152263e+02,2.446223111555777621e+02,2.451225612806402978e+02,2.456228114057028051e+02,2.461230615307653409e+02,2.466233116558278766e+02,2.471235617808904124e+02,2.476238119059529481e+02,2.481240620310154839e+02,2.486243121560779912e+02,2.491245622811405269e+02,2.496248124062030627e+02,2.501250625312655984e+02,2.506253126563281342e+02,2.511255627813906699e+02,2.516258129064531772e+02,2.521260630315157130e+02,2.526263131565782487e+02,2.531265632816407845e+02,2.536268134067033202e+02,2.541270635317658559e+02,2.546273136568283633e+02,2.551275637818908990e+02,2.556278139069534348e+02,2.561280640320159705e+02,2.566283141570784778e+02,2.571285642821410420e+02,2.576288144072035493e+02,2.581290645322661135e+02,2.586293146573286208e+02,2.591295647823911850e+02,2.596298149074536923e+02,2.601300650325161996e+02,2.606303151575787638e+02,2.611305652826412711e+02,2.616308154077038353e+02,2.621310655327663426e+02,2.626313156578288499e+02,2.631315657828914141e+02,2.636318159079539214e+02,2.641320660330164856e+02,2.646323161580789929e+02,2.651325662831415571e+02,2.656328164082040644e+02,2.661330665332665717e+02,2.666333166583291359e+02,2.671335667833916432e+02,2.676338169084542074e+02,2.681340670335167147e+02,2.686343171585792220e+02,2.691345672836417862e+02,2.696348174087042935e+02,2.701350675337668577e+02,2.706353176588293650e+02,2.711355677838919291e+02,2.716358179089544365e+02,2.721360680340169438e+02,2.726363181590795080e+02,2.731365682841420153e+02,2.736368184092045794e+02,2.741370685342670868e+02,2.746373186593296509e+02,2.751375687843921582e+02,2.756378189094546656e+02,2.761380690345172297e+02,2.766383191595797371e+02,2.771385692846423012e+02,2.776388194097048085e+02,2.781390695347673159e+02,2.786393196598298800e+02,2.791395697848923874e+02,2.796398199099549515e+02,2.801400700350174588e+02,2.806403201600800230e+02,2.811405702851425303e+02,2.816408204102050377e+02,2.821410705352676018e+02,2.826413206603301091e+02,2.831415707853926733e+02,2.836418209104551806e+02,2.841420710355177448e+02,2.846423211605802521e+02,2.851425712856427594e+02,2.856428214107053236e+02,2.861430715357678309e+02,2.866433216608303951e+02,2.871435717858929024e+02,2.876438219109554097e+02,2.881440720360179739e+02,2.886443221610804812e+02,2.891445722861430454e+02,2.896448224112055527e+02,2.901450725362681169e+02,2.906453226613306242e+02,2.911455727863931315e+02,2.916458229114556957e+02,2.921460730365182030e+02,2.926463231615807672e+02,2.931465732866432745e+02,2.936468234117057818e+02,2.941470735367683460e+02,2.946473236618308533e+02,2.951475737868934175e+02,2.956478239119559248e+02,2.961480740370184890e+02,2.966483241620809963e+02,2.971485742871435036e+02,2.976488244122060678e+02,2.981490745372685751e+02,2.986493246623311393e+02,2.991495747873936466e+02,2.996498249124562108e+02,3.001500750375187181e+02,3.006503251625812254e+02,3.011505752876437896e+02,3.016508254127062969e+02,3.021510755377688611e+02,3.026513256628313684e+02,3.031515757878938757e+02,3.036518259129564399e+02,3.041520760380189472e+02,3.046523261630815114e+02,3.051525762881440187e+02,3.056528264132065829e+02,3.061530765382690902e+02,3.066533266633315975e+02,3.071535767883941617e+02,3.076538269134566690e+02,3.081540770385192332e+02,3.086543271635817405e+02,3.091545772886443046e+02,3.096548274137068120e+02,3.101550775387693193e+02,3.106553276638318835e+02,3.111555777888943908e+02,3.116558279139569549e+02,3.121560780390194623e+02,3.126563281640819696e+02,3.131565782891445338e+02,3.136568284142070411e+02,3.141570785392696052e+02,3.146573286643321126e+02,3.151575787893946767e+02,3.156578289144571841e+02,3.161580790395196914e+02,3.166583291645822555e+02,3.171585792896447629e+02,3.176588294147073270e+02,3.181590795397698344e+02,3.186593296648323417e+02,3.191595797898949058e+02,3.196598299149574132e+02,3.201600800400199773e+02,3.206603301650824847e+02,3.211605802901450488e+02,3.216608304152075561e+02,3.221610805402700635e+02,3.226613306653326276e+02,3.231615807903951350e+02,3.236618309154576991e+02,3.241620810405202064e+02,3.246623311655827706e+02,3.251625812906452779e+02,3.256628314157077853e+02,3.261630815407703494e+02,3.266633316658328567e+02,3.271635817908954209e+02,3.276638319159579282e+02,3.281640820410204356e+02,3.286643321660829997e+02,3.291645822911455070e+02,3.296648324162080712e+02,3.301650825412705785e+02,3.306653326663331427e+02,3.311655827913956500e+02,3.316658329164581573e+02,3.321660830415207215e+02,3.326663331665832288e+02,3.331665832916457930e+02,3.336668334167083003e+02,3.341670835417708645e+02,3.346673336668333718e+02,3.351675837918958791e+02,3.356678339169584433e+02,3.361680840420209506e+02,3.366683341670835148e+02,3.371685842921460221e+02,3.376688344172085294e+02,3.381690845422710936e+02,3.386693346673336009e+02,3.391695847923961651e+02,3.396698349174586724e+02,3.401700850425212366e+02,3.406703351675837439e+02,3.411705852926462512e+02,3.416708354177088154e+02,3.421710855427713227e+02,3.426713356678338869e+02,3.431715857928963942e+02,3.436718359179589015e+02,3.441720860430214657e+02,3.446723361680839730e+02,3.451725862931465372e+02,3.456728364182090445e+02,3.461730865432716087e+02,3.466733366683341160e+02,3.471735867933966233e+02,3.476738369184591875e+02,3.481740870435216948e+02,3.486743371685842590e+02,3.491745872936467663e+02,3.496748374187093304e+02,3.501750875437718378e+02,3.506753376688343451e+02,3.511755877938969093e+02,3.516758379189594166e+02,3.521760880440219807e+02,3.526763381690844881e+02,3.531765882941469954e+02,3.536768384192095596e+02,3.541770885442720669e+02,3.546773386693346310e+02,3.551775887943971384e+02,3.556778389194597025e+02,3.561780890445222099e+02,3.566783391695847172e+02,3.571785892946472813e+02,3.576788394197097887e+02,3.581790895447723528e+02,3.586793396698348602e+02,3.591795897948974243e+02,3.596798399199599316e+02,3.601800900450224390e+02,3.606803401700850031e+02,3.611805902951475105e+02,3.616808404202100746e+02,3.621810905452725819e+02,3.626813406703350893e+02,3.631815907953976534e+02,3.636818409204601608e+02,3.641820910455227249e+02,3.646823411705852322e+02,3.651825912956477964e+02,3.656828414207103037e+02,3.661830915457728111e+02,3.666833416708353752e+02,3.671835917958978825e+02,3.676838419209604467e+02,3.681840920460229540e+02,3.686843421710854614e+02,3.691845922961480255e+02,3.696848424212105328e+02,3.701850925462730970e+02,3.706853426713356043e+02,3.711855927963981685e+02,3.716858429214606758e+02,3.721860930465231831e+02,3.726863431715857473e+02,3.731865932966482546e+02,3.736868434217108188e+02,3.741870935467733261e+02,3.746873436718358903e+02,3.751875937968983976e+02,3.756878439219609049e+02,3.761880940470234691e+02,3.766883441720859764e+02,3.771885942971485406e+02,3.776888444222110479e+02,3.781890945472735552e+02,3.786893446723361194e+02,3.791895947973986267e+02,3.796898449224611909e+02,3.801900950475236982e+02,3.806903451725862624e+02,3.811905952976487697e+02,3.816908454227112770e+02,3.821910955477738412e+02,3.826913456728363485e+02,3.831915957978989127e+02,3.836918459229614200e+02,3.841920960480239273e+02,3.846923461730864915e+02,3.851925962981489988e+02,3.856928464232115630e+02,3.861930965482740703e+02,3.866933466733366345e+02,3.871935967983991418e+02,3.876938469234616491e+02,3.881940970485242133e+02,3.886943471735867206e+02,3.891945972986492848e+02,3.896948474237117921e+02,3.901950975487743563e+02,3.906953476738368636e+02,3.911955977988993709e+02,3.916958479239619351e+02,3.921960980490244424e+02,3.926963481740870066e+02,3.931965982991495139e+02,3.936968484242120212e+02,3.941970985492745854e+02,3.946973486743370927e+02,3.951975987993996569e+02,3.956978489244621642e+02,3.961980990495247283e+02,3.966983491745872357e+02,3.971985992996497430e+02,3.976988494247123072e+02,3.981990995497748145e+02,3.986993496748373786e+02,3.991995997998998860e+02,3.996998499249624501e+02,4.002001000500249575e+02,4.007003501750874648e+02,4.012006003001500289e+02,4.017008504252125363e+02,4.022011005502751004e+02,4.027013506753376078e+02,4.032016008004001151e+02,4.037018509254626792e+02,4.042021010505251866e+02,4.047023511755877507e+02,4.052026013006502581e+02,4.057028514257128222e+02,4.062031015507753295e+02,4.067033516758378369e+02,4.072036018009004010e+02,4.077038519259629084e+02,4.082041020510254725e+02,4.087043521760879798e+02,4.092046023011504872e+02,4.097048524262130513e+02,4.102051025512755587e+02,4.107053526763381228e+02,4.112056028014006301e+02,4.117058529264631943e+02,4.122061030515257016e+02,4.127063531765882090e+02,4.132066033016507731e+02,4.137068534267132804e+02,4.142071035517758446e+02,4.147073536768383519e+02,4.152076038019009161e+02,4.157078539269634234e+02,4.162081040520259307e+02,4.167083541770884949e+02,4.172086043021510022e+02,4.177088544272135664e+02,4.182091045522760737e+02,4.187093546773385810e+02,4.192096048024011452e+02,4.197098549274636525e+02,4.202101050525262167e+02,4.207103551775887240e+02,4.212106053026512882e+02,4.217108554277137955e+02,4.222111055527763028e+02,4.227113556778388670e+02,4.232116058029013743e+02,4.237118559279639385e+02,4.242121060530264458e+02,4.247123561780890100e+02,4.252126063031515173e+02,4.257128564282140246e+02,4.262131065532765888e+02,4.267133566783390961e+02,4.272136068034016603e+02,4.277138569284641676e+02,4.282141070535266749e+02,4.287143571785892391e+02,4.292146073036517464e+02,4.297148574287143106e+02,4.302151075537768179e+02,4.307153576788393821e+02,4.312156078039018894e+02,4.317158579289643967e+02,4.322161080540269609e+02,4.327163581790894682e+02,4.332166083041520324e+02,4.337168584292145397e+02,4.342171085542770470e+02,4.347173586793396112e+02,4.352176088044021185e+02,4.357178589294646827e+02,4.362181090545271900e+02,4.367183591795897541e+02,4.372186093046522615e+02,4.377188594297147688e+02,4.382191095547773330e+02,4.387193596798398403e+02,4.392196098049024044e+02,4.397198599299649118e+02,4.402201100550274759e+02,4.407203601800899833e+02,4.412206103051524906e+02,4.417208604302150547e+02,4.422211105552775621e+02,4.427213606803401262e+02,4.432216108054026336e+02,4.437218609304651409e+02,4.442221110555277050e+02,4.447223611805902124e+02,4.452226113056527765e+02,4.457228614307152839e+02,4.462231115557778480e+02,4.467233616808403553e+02,4.472236118059028627e+02,4.477238619309654268e+02,4.482241120560279342e+02,4.487243621810904983e+02,4.492246123061530056e+02,4.497248624312155698e+02,4.502251125562780771e+02,4.507253626813405845e+02,4.512256128064031486e+02,4.517258629314656559e+02,4.522261130565282201e+02,4.527263631815907274e+02,4.532266133066532348e+02,4.537268634317157989e+02,4.542271135567783062e+02,4.547273636818408704e+02,4.552276138069033777e+02,4.557278639319659419e+02,4.562281140570284492e+02,4.567283641820909565e+02,4.572286143071535207e+02,4.577288644322160280e+02,4.582291145572785922e+02,4.587293646823410995e+02,4.592296148074036068e+02,4.597298649324661710e+02,4.602301150575286783e+02,4.607303651825912425e+02,4.612306153076537498e+02,4.617308654327163140e+02,4.622311155577788213e+02,4.627313656828413286e+02,4.632316158079038928e+02,4.637318659329664001e+02,4.642321160580289643e+02,4.647323661830914716e+02,4.652326163081540358e+02,4.657328664332165431e+02,4.662331165582790504e+02,4.667333666833416146e+02,4.672336168084041219e+02,4.677338669334666861e+02,4.682341170585291934e+02,4.687343671835917007e+02,4.692346173086542649e+02,4.697348674337167722e+02,4.702351175587793364e+02,4.707353676838418437e+02,4.712356178089044079e+02,4.717358679339669152e+02,4.722361180590294225e+02,4.727363681840919867e+02,4.732366183091544940e+02,4.737368684342170582e+02,4.742371185592795655e+02,4.747373686843421297e+02,4.752376188094046370e+02,4.757378689344671443e+02,4.762381190595297085e+02,4.767383691845922158e+02,4.772386193096547800e+02,4.777388694347172873e+02,4.782391195597797946e+02,4.787393696848423588e+02,4.792396198099048661e+02,4.797398699349674303e+02,4.802401200600299376e+02,4.807403701850925017e+02,4.812406203101550091e+02,4.817408704352175164e+02,4.822411205602800806e+02,4.827413706853425879e+02,4.832416208104051520e+02,4.837418709354676594e+02,4.842421210605301667e+02,4.847423711855927309e+02,4.852426213106552382e+02,4.857428714357178023e+02,4.862431215607803097e+02,4.867433716858428738e+02,4.872436218109053812e+02,4.877438719359678885e+02,4.882441220610304526e+02,4.887443721860929600e+02,4.892446223111555241e+02,4.897448724362180315e+02,4.902451225612805956e+02,4.907453726863431029e+02,4.912456228114056103e+02,4.917458729364681744e+02,4.922461230615306818e+02,4.927463731865932459e+02,4.932466233116557532e+02,4.937468734367182606e+02,4.942471235617808247e+02,4.947473736868433321e+02,4.952476238119058962e+02,4.957478739369684035e+02,4.962481240620309677e+02,4.967483741870934750e+02,4.972486243121559824e+02,4.977488744372185465e+02,4.982491245622810538e+02,4.987493746873436180e+02,4.992496248124061253e+02,4.997498749374686895e+02
